REPO_NAME,GITHUB_URL,PERIOD_START,PERIOD_END,CONTRIBUTORS,CUMULATIVE_CONTRIBUTORS
SNYK-DOTNET-MAGICKNETCORE-7856102,Magick.NET,https://github.com/dlemstra/Magick.NET,2017-01-01 00:00:00,2017-06-30 00:00:00,2,2
SNYK-DOTNET-MAGICKNETCORE-7856102,Magick.NET,https://github.com/dlemstra/Magick.NET,2017-07-01 00:00:00,2017-12-31 00:00:00,3,4
SNYK-DOTNET-MAGICKNETCORE-7856102,Magick.NET,https://github.com/dlemstra/Magick.NET,2018-01-01 00:00:00,2018-06-30 00:00:00,5,8
SNYK-DOTNET-MAGICKNETCORE-7856102,Magick.NET,https://github.com/dlemstra/Magick.NET,2018-07-01 00:00:00,2018-12-31 00:00:00,10,16
SNYK-DOTNET-MAGICKNETCORE-7856102,Magick.NET,https://github.com/dlemstra/Magick.NET,2019-01-01 00:00:00,2019-06-30 00:00:00,4,19
SNYK-DOTNET-MAGICKNETCORE-7856102,Magick.NET,https://github.com/dlemstra/Magick.NET,2019-07-01 00:00:00,2019-12-31 00:00:00,1,19
SNYK-DOTNET-MAGICKNETCORE-7856102,Magick.NET,https://github.com/dlemstra/Magick.NET,2020-01-01 00:00:00,2020-06-30 00:00:00,5,23
SNYK-DOTNET-MAGICKNETCORE-7856102,Magick.NET,https://github.com/dlemstra/Magick.NET,2020-07-01 00:00:00,2020-12-31 00:00:00,2,24
SNYK-DOTNET-MAGICKNETCORE-7856102,Magick.NET,https://github.com/dlemstra/Magick.NET,2021-01-01 00:00:00,2021-06-30 00:00:00,1,24
SNYK-DOTNET-MAGICKNETCORE-7856102,Magick.NET,https://github.com/dlemstra/Magick.NET,2021-07-01 00:00:00,2021-12-31 00:00:00,2,25
SNYK-DOTNET-MAGICKNETCORE-7856102,Magick.NET,https://github.com/dlemstra/Magick.NET,2022-01-01 00:00:00,2022-06-30 00:00:00,3,27
SNYK-DOTNET-MAGICKNETCORE-7856102,Magick.NET,https://github.com/dlemstra/Magick.NET,2022-07-01 00:00:00,2022-12-31 00:00:00,4,29
SNYK-DOTNET-MAGICKNETCORE-7856102,Magick.NET,https://github.com/dlemstra/Magick.NET,2023-01-01 00:00:00,2023-06-30 00:00:00,2,30
SNYK-DOTNET-MAGICKNETCORE-7856102,Magick.NET,https://github.com/dlemstra/Magick.NET,2023-07-01 00:00:00,2023-12-31 00:00:00,5,33
SNYK-DOTNET-MAGICKNETCORE-7856102,Magick.NET,https://github.com/dlemstra/Magick.NET,2024-01-01 00:00:00,2024-06-30 00:00:00,7,37
SNYK-DOTNET-MAGICKNETCORE-7856102,Magick.NET,https://github.com/dlemstra/Magick.NET,2024-07-01 00:00:00,2024-12-31 00:00:00,6,39
SNYK-DOTNET-SERILOGENRICHERSCLIENTINFO-7853254,serilog-enrichers-clientinfo,https://github.com/serilog-contrib/serilog-enrichers-clientinfo,2017-01-01 00:00:00,2017-06-30 00:00:00,0,0
SNYK-DOTNET-SERILOGENRICHERSCLIENTINFO-7853254,serilog-enrichers-clientinfo,https://github.com/serilog-contrib/serilog-enrichers-clientinfo,2017-07-01 00:00:00,2017-12-31 00:00:00,0,0
SNYK-DOTNET-SERILOGENRICHERSCLIENTINFO-7853254,serilog-enrichers-clientinfo,https://github.com/serilog-contrib/serilog-enrichers-clientinfo,2018-01-01 00:00:00,2018-06-30 00:00:00,0,0
SNYK-DOTNET-SERILOGENRICHERSCLIENTINFO-7853254,serilog-enrichers-clientinfo,https://github.com/serilog-contrib/serilog-enrichers-clientinfo,2018-07-01 00:00:00,2018-12-31 00:00:00,0,0
SNYK-DOTNET-SERILOGENRICHERSCLIENTINFO-7853254,serilog-enrichers-clientinfo,https://github.com/serilog-contrib/serilog-enrichers-clientinfo,2019-01-01 00:00:00,2019-06-30 00:00:00,0,0
SNYK-DOTNET-SERILOGENRICHERSCLIENTINFO-7853254,serilog-enrichers-clientinfo,https://github.com/serilog-contrib/serilog-enrichers-clientinfo,2019-07-01 00:00:00,2019-12-31 00:00:00,1,1
SNYK-DOTNET-SERILOGENRICHERSCLIENTINFO-7853254,serilog-enrichers-clientinfo,https://github.com/serilog-contrib/serilog-enrichers-clientinfo,2020-01-01 00:00:00,2020-06-30 00:00:00,3,3
SNYK-DOTNET-SERILOGENRICHERSCLIENTINFO-7853254,serilog-enrichers-clientinfo,https://github.com/serilog-contrib/serilog-enrichers-clientinfo,2020-07-01 00:00:00,2020-12-31 00:00:00,3,5
SNYK-DOTNET-SERILOGENRICHERSCLIENTINFO-7853254,serilog-enrichers-clientinfo,https://github.com/serilog-contrib/serilog-enrichers-clientinfo,2021-01-01 00:00:00,2021-06-30 00:00:00,2,6
SNYK-DOTNET-SERILOGENRICHERSCLIENTINFO-7853254,serilog-enrichers-clientinfo,https://github.com/serilog-contrib/serilog-enrichers-clientinfo,2021-07-01 00:00:00,2021-12-31 00:00:00,2,7
SNYK-DOTNET-SERILOGENRICHERSCLIENTINFO-7853254,serilog-enrichers-clientinfo,https://github.com/serilog-contrib/serilog-enrichers-clientinfo,2022-01-01 00:00:00,2022-06-30 00:00:00,2,8
SNYK-DOTNET-SERILOGENRICHERSCLIENTINFO-7853254,serilog-enrichers-clientinfo,https://github.com/serilog-contrib/serilog-enrichers-clientinfo,2022-07-01 00:00:00,2022-12-31 00:00:00,2,9
SNYK-DOTNET-SERILOGENRICHERSCLIENTINFO-7853254,serilog-enrichers-clientinfo,https://github.com/serilog-contrib/serilog-enrichers-clientinfo,2023-01-01 00:00:00,2023-06-30 00:00:00,3,10
SNYK-DOTNET-SERILOGENRICHERSCLIENTINFO-7853254,serilog-enrichers-clientinfo,https://github.com/serilog-contrib/serilog-enrichers-clientinfo,2023-07-01 00:00:00,2023-12-31 00:00:00,6,15
SNYK-DOTNET-SERILOGENRICHERSCLIENTINFO-7853254,serilog-enrichers-clientinfo,https://github.com/serilog-contrib/serilog-enrichers-clientinfo,2024-01-01 00:00:00,2024-06-30 00:00:00,2,16
SNYK-DOTNET-SERILOGENRICHERSCLIENTINFO-7853254,serilog-enrichers-clientinfo,https://github.com/serilog-contrib/serilog-enrichers-clientinfo,2024-07-01 00:00:00,2024-12-31 00:00:00,4,17
SNYK-DOTNET-RESTSHARP-7853196,RestSharp,https://github.com/restsharp/RestSharp,2017-01-01 00:00:00,2017-06-30 00:00:00,5,5
SNYK-DOTNET-RESTSHARP-7853196,RestSharp,https://github.com/restsharp/RestSharp,2017-07-01 00:00:00,2017-12-31 00:00:00,17,22
SNYK-DOTNET-RESTSHARP-7853196,RestSharp,https://github.com/restsharp/RestSharp,2018-01-01 00:00:00,2018-06-30 00:00:00,9,30
SNYK-DOTNET-RESTSHARP-7853196,RestSharp,https://github.com/restsharp/RestSharp,2018-07-01 00:00:00,2018-12-31 00:00:00,18,47
SNYK-DOTNET-RESTSHARP-7853196,RestSharp,https://github.com/restsharp/RestSharp,2019-01-01 00:00:00,2019-06-30 00:00:00,14,58
SNYK-DOTNET-RESTSHARP-7853196,RestSharp,https://github.com/restsharp/RestSharp,2019-07-01 00:00:00,2019-12-31 00:00:00,12,68
SNYK-DOTNET-RESTSHARP-7853196,RestSharp,https://github.com/restsharp/RestSharp,2020-01-01 00:00:00,2020-06-30 00:00:00,10,75
SNYK-DOTNET-RESTSHARP-7853196,RestSharp,https://github.com/restsharp/RestSharp,2020-07-01 00:00:00,2020-12-31 00:00:00,10,84
SNYK-DOTNET-RESTSHARP-7853196,RestSharp,https://github.com/restsharp/RestSharp,2021-01-01 00:00:00,2021-06-30 00:00:00,6,89
SNYK-DOTNET-RESTSHARP-7853196,RestSharp,https://github.com/restsharp/RestSharp,2021-07-01 00:00:00,2021-12-31 00:00:00,12,98
SNYK-DOTNET-RESTSHARP-7853196,RestSharp,https://github.com/restsharp/RestSharp,2022-01-01 00:00:00,2022-06-30 00:00:00,18,113
SNYK-DOTNET-RESTSHARP-7853196,RestSharp,https://github.com/restsharp/RestSharp,2022-07-01 00:00:00,2022-12-31 00:00:00,14,124
SNYK-DOTNET-RESTSHARP-7853196,RestSharp,https://github.com/restsharp/RestSharp,2023-01-01 00:00:00,2023-06-30 00:00:00,10,131
SNYK-DOTNET-RESTSHARP-7853196,RestSharp,https://github.com/restsharp/RestSharp,2023-07-01 00:00:00,2023-12-31 00:00:00,8,136
SNYK-DOTNET-RESTSHARP-7853196,RestSharp,https://github.com/restsharp/RestSharp,2024-01-01 00:00:00,2024-06-30 00:00:00,6,140
SNYK-DOTNET-RESTSHARP-7853196,RestSharp,https://github.com/restsharp/RestSharp,2024-07-01 00:00:00,2024-12-31 00:00:00,7,145
SNYK-DOTNET-UMBRACOCMSWEBCOMMON-7723923,Umbraco-CMS,https://github.com/umbraco/Umbraco-CMS,2017-01-01 00:00:00,2017-06-30 00:00:00,79,79
SNYK-DOTNET-UMBRACOCMSWEBCOMMON-7723923,Umbraco-CMS,https://github.com/umbraco/Umbraco-CMS,2017-07-01 00:00:00,2017-12-31 00:00:00,86,135
SNYK-DOTNET-UMBRACOCMSWEBCOMMON-7723923,Umbraco-CMS,https://github.com/umbraco/Umbraco-CMS,2018-01-01 00:00:00,2018-06-30 00:00:00,108,198
SNYK-DOTNET-UMBRACOCMSWEBCOMMON-7723923,Umbraco-CMS,https://github.com/umbraco/Umbraco-CMS,2018-07-01 00:00:00,2018-12-31 00:00:00,145,290
SNYK-DOTNET-UMBRACOCMSWEBCOMMON-7723923,Umbraco-CMS,https://github.com/umbraco/Umbraco-CMS,2019-01-01 00:00:00,2019-06-30 00:00:00,106,344
SNYK-DOTNET-UMBRACOCMSWEBCOMMON-7723923,Umbraco-CMS,https://github.com/umbraco/Umbraco-CMS,2019-07-01 00:00:00,2019-12-31 00:00:00,123,415
SNYK-DOTNET-UMBRACOCMSWEBCOMMON-7723923,Umbraco-CMS,https://github.com/umbraco/Umbraco-CMS,2020-01-01 00:00:00,2020-06-30 00:00:00,103,457
SNYK-DOTNET-UMBRACOCMSWEBCOMMON-7723923,Umbraco-CMS,https://github.com/umbraco/Umbraco-CMS,2020-07-01 00:00:00,2020-12-31 00:00:00,97,497
SNYK-DOTNET-UMBRACOCMSWEBCOMMON-7723923,Umbraco-CMS,https://github.com/umbraco/Umbraco-CMS,2021-01-01 00:00:00,2021-06-30 00:00:00,83,531
SNYK-DOTNET-UMBRACOCMSWEBCOMMON-7723923,Umbraco-CMS,https://github.com/umbraco/Umbraco-CMS,2021-07-01 00:00:00,2021-12-31 00:00:00,104,575
SNYK-DOTNET-UMBRACOCMSWEBCOMMON-7723923,Umbraco-CMS,https://github.com/umbraco/Umbraco-CMS,2022-01-01 00:00:00,2022-06-30 00:00:00,75,600
SNYK-DOTNET-UMBRACOCMSWEBCOMMON-7723923,Umbraco-CMS,https://github.com/umbraco/Umbraco-CMS,2022-07-01 00:00:00,2022-12-31 00:00:00,104,641
SNYK-DOTNET-UMBRACOCMSWEBCOMMON-7723923,Umbraco-CMS,https://github.com/umbraco/Umbraco-CMS,2023-01-01 00:00:00,2023-06-30 00:00:00,101,685
SNYK-DOTNET-UMBRACOCMSWEBCOMMON-7723923,Umbraco-CMS,https://github.com/umbraco/Umbraco-CMS,2023-07-01 00:00:00,2023-12-31 00:00:00,104,718
SNYK-DOTNET-UMBRACOCMSWEBCOMMON-7723923,Umbraco-CMS,https://github.com/umbraco/Umbraco-CMS,2024-01-01 00:00:00,2024-06-30 00:00:00,70,740
SNYK-DOTNET-UMBRACOCMSWEBCOMMON-7723923,Umbraco-CMS,https://github.com/umbraco/Umbraco-CMS,2024-07-01 00:00:00,2024-12-31 00:00:00,39,748
SNYK-DOTNET-MICROSOFTNETCOREAPPRUNTIMEWINX86-7678638,runtime,https://github.com/dotnet/runtime,2017-01-01 00:00:00,2017-06-30 00:00:00,442,442
SNYK-DOTNET-MICROSOFTNETCOREAPPRUNTIMEWINX86-7678638,runtime,https://github.com/dotnet/runtime,2017-07-01 00:00:00,2017-12-31 00:00:00,373,600
SNYK-DOTNET-MICROSOFTNETCOREAPPRUNTIMEWINX86-7678638,runtime,https://github.com/dotnet/runtime,2018-01-01 00:00:00,2018-06-30 00:00:00,358,745
SNYK-DOTNET-MICROSOFTNETCOREAPPRUNTIMEWINX86-7678638,runtime,https://github.com/dotnet/runtime,2018-07-01 00:00:00,2018-12-31 00:00:00,358,906
SNYK-DOTNET-MICROSOFTNETCOREAPPRUNTIMEWINX86-7678638,runtime,https://github.com/dotnet/runtime,2019-01-01 00:00:00,2019-06-30 00:00:00,397,1086
SNYK-DOTNET-MICROSOFTNETCOREAPPRUNTIMEWINX86-7678638,runtime,https://github.com/dotnet/runtime,2019-07-01 00:00:00,2019-12-31 00:00:00,376,1237
SNYK-DOTNET-MICROSOFTNETCOREAPPRUNTIMEWINX86-7678638,runtime,https://github.com/dotnet/runtime,2020-01-01 00:00:00,2020-06-30 00:00:00,357,1364
SNYK-DOTNET-MICROSOFTNETCOREAPPRUNTIMEWINX86-7678638,runtime,https://github.com/dotnet/runtime,2020-07-01 00:00:00,2020-12-31 00:00:00,298,1458
SNYK-DOTNET-MICROSOFTNETCOREAPPRUNTIMEWINX86-7678638,runtime,https://github.com/dotnet/runtime,2021-01-01 00:00:00,2021-06-30 00:00:00,323,1580
SNYK-DOTNET-MICROSOFTNETCOREAPPRUNTIMEWINX86-7678638,runtime,https://github.com/dotnet/runtime,2021-07-01 00:00:00,2021-12-31 00:00:00,321,1691
SNYK-DOTNET-MICROSOFTNETCOREAPPRUNTIMEWINX86-7678638,runtime,https://github.com/dotnet/runtime,2022-01-01 00:00:00,2022-06-30 00:00:00,328,1819
SNYK-DOTNET-MICROSOFTNETCOREAPPRUNTIMEWINX86-7678638,runtime,https://github.com/dotnet/runtime,2022-07-01 00:00:00,2022-12-31 00:00:00,326,1922
SNYK-DOTNET-MICROSOFTNETCOREAPPRUNTIMEWINX86-7678638,runtime,https://github.com/dotnet/runtime,2023-01-01 00:00:00,2023-06-30 00:00:00,285,2005
SNYK-DOTNET-MICROSOFTNETCOREAPPRUNTIMEWINX86-7678638,runtime,https://github.com/dotnet/runtime,2023-07-01 00:00:00,2023-12-31 00:00:00,286,2090
SNYK-DOTNET-MICROSOFTNETCOREAPPRUNTIMEWINX86-7678638,runtime,https://github.com/dotnet/runtime,2024-01-01 00:00:00,2024-06-30 00:00:00,283,2166
SNYK-DOTNET-MICROSOFTNETCOREAPPRUNTIMEWINX86-7678638,runtime,https://github.com/dotnet/runtime,2024-07-01 00:00:00,2024-12-31 00:00:00,222,2212
